2024-01-22,14:42:47,13.64
2024-01-22,14:43:02,15.06
2024-01-22,14:43:17,13.92
2024-01-22,14:43:32,15.34
2024-01-22,14:43:47,15.06
2024-01-22,14:44:02,15.34
2024-01-22,14:44:17,14.77
2024-01-22,14:44:32,14.49
2024-01-22,14:44:48,14.77
2024-01-22,14:45:03,13.64
2024-01-22,14:45:18,15.91
2024-01-22,14:45:33,14.49
2024-01-22,14:45:48,13.64
2024-01-22,14:46:03,14.2
2024-01-22,14:46:18,13.64
2024-01-22,14:46:33,15.91
2024-01-22,14:46:48,15.34
2024-01-22,14:47:03,14.77
2024-01-22,14:47:18,14.2
2024-01-22,14:47:33,14.77
2024-01-22,14:47:48,13.07
2024-01-22,14:48:03,13.64
2024-01-22,14:48:18,15.06
2024-01-22,14:48:33,13.35
2024-01-22,14:48:48,13.64
2024-01-22,14:49:03,14.49
2024-01-22,14:49:18,14.2
2024-01-22,14:49:33,13.92
2024-01-22,14:49:48,14.49
2024-01-22,14:50:03,13.64
2024-01-22,14:50:18,15.06
2024-01-22,14:50:33,13.64
2024-01-22,14:50:48,13.92
2024-01-22,14:51:03,13.64
2024-01-22,14:51:18,14.2
2024-01-22,14:51:33,13.64
2024-01-22,14:51:48,14.2
2024-01-22,14:52:03,14.2
2024-01-22,14:52:18,14.77
2024-01-22,14:52:33,15.34
2024-01-22,14:52:48,13.35
2024-01-22,14:53:03,13.92
2024-01-22,14:53:18,13.64
2024-01-22,14:53:33,14.77
2024-01-22,14:53:48,13.92
2024-01-22,14:54:03,15.34
2024-01-22,14:54:18,13.64
2024-01-22,14:54:33,13.64
2024-01-22,14:54:48,13.35
2024-01-22,14:55:03,13.92
2024-01-22,14:55:18,13.64
2024-01-22,14:55:33,13.64
2024-01-22,14:55:48,14.77
2024-01-22,14:56:03,13.64
2024-01-22,14:56:18,14.49
2024-01-22,14:56:33,13.92
2024-01-22,14:56:48,14.2
2024-01-22,14:57:03,13.92
2024-01-22,14:57:18,14.49
2024-01-22,14:57:33,13.64
2024-01-22,14:57:48,14.2
2024-01-22,14:58:03,15.34
2024-01-22,14:58:18,14.2
2024-01-22,14:58:33,13.92
2024-01-22,14:58:48,14.2
2024-01-22,14:59:03,13.92
2024-01-22,14:59:18,13.64
2024-01-22,14:59:34,13.64
2024-01-22,14:59:49,14.2
2024-01-22,15:00:04,15.62
2024-01-22,15:00:19,13.35
2024-01-22,15:00:34,15.06
2024-01-22,15:00:49,14.2
2024-01-22,15:01:04,14.77
2024-01-22,15:01:19,15.06
2024-01-22,15:01:34,14.49
2024-01-22,15:01:49,15.34
2024-01-22,15:02:04,13.92
2024-01-22,15:02:19,14.2
2024-01-22,15:02:34,13.92
2024-01-22,15:02:49,13.64
2024-01-22,15:03:04,13.35
2024-01-22,15:03:19,14.49
2024-01-22,15:03:34,13.64
2024-01-22,15:03:49,13.92
2024-01-22,15:04:04,13.64
2024-01-22,15:04:19,14.2
2024-01-22,15:04:34,13.92
2024-01-22,15:04:49,15.06
2024-01-22,15:05:04,16.48
2024-01-22,15:05:19,13.35
2024-01-22,15:05:34,14.2
2024-01-22,15:05:49,14.77
2024-01-22,15:06:04,13.35
2024-01-22,15:06:19,14.2
2024-01-22,15:06:34,15.06
2024-01-22,15:06:49,13.92
2024-01-22,15:07:04,13.64
2024-01-22,15:07:19,15.06
2024-01-22,15:07:34,13.92
2024-01-22,15:07:49,13.64
2024-01-22,15:08:04,13.64
2024-01-22,15:08:19,14.77
2024-01-22,15:08:34,14.2
2024-01-22,15:08:49,13.92
2024-01-22,15:09:04,13.92
2024-01-22,15:09:19,15.06
2024-01-22,15:09:34,13.92
2024-01-22,15:09:49,14.2
2024-01-22,15:10:04,13.35
2024-01-22,15:10:19,13.92
2024-01-22,15:10:34,14.49
2024-01-22,15:10:49,13.92
2024-01-22,15:11:04,14.77
2024-01-22,15:11:19,14.77
2024-01-22,15:11:34,14.77
2024-01-22,15:11:49,13.35
2024-01-22,15:12:04,14.77
2024-01-22,15:12:19,13.35
2024-01-22,15:12:34,13.92
2024-01-22,15:12:49,13.92
2024-01-22,15:13:04,14.2
2024-01-22,15:13:19,13.07
2024-01-22,15:13:34,13.92
2024-01-22,15:13:49,14.49
2024-01-22,15:14:04,13.35
2024-01-22,15:14:19,14.2
2024-01-22,15:14:34,13.07
2024-01-22,15:14:50,14.49
2024-01-22,15:15:05,13.92
2024-01-22,15:15:20,14.2
2024-01-22,15:15:35,14.77
2024-01-22,15:15:50,13.35
2024-01-22,15:16:05,15.91
2024-01-22,15:16:20,13.92
2024-01-22,15:16:35,13.07
2024-01-22,15:16:50,13.92
2024-01-22,15:17:05,13.92
2024-01-22,15:17:20,13.35
2024-01-22,15:17:35,16.19
2024-01-22,15:17:50,14.77
2024-01-22,15:18:05,13.92
2024-01-22,15:18:20,13.92
2024-01-22,15:18:35,13.64
2024-01-22,15:18:50,14.77
2024-01-22,15:19:05,13.92
2024-01-22,15:19:20,13.92
2024-01-22,15:19:35,15.06
2024-01-22,15:19:50,14.2
2024-01-22,15:20:05,13.35
2024-01-22,15:20:20,15.06
2024-01-22,15:20:35,15.06
2024-01-22,15:20:50,13.92
2024-01-22,15:21:05,13.92
2024-01-22,15:21:20,13.64
2024-01-22,15:21:35,13.35
2024-01-22,15:21:50,13.92
2024-01-22,15:22:05,14.77
2024-01-22,15:22:20,13.64
2024-01-22,15:22:35,15.06
2024-01-22,15:22:50,13.35
2024-01-22,15:23:05,15.34
2024-01-22,15:23:20,15.34
2024-01-22,15:23:35,14.2
2024-01-22,15:23:50,14.77
2024-01-22,15:24:05,13.92
2024-01-22,15:24:20,13.92
2024-01-22,15:24:35,13.92
2024-01-22,15:24:50,14.2
2024-01-22,15:25:05,13.64
2024-01-22,15:25:20,14.2
2024-01-22,15:25:35,13.92
2024-01-22,15:25:50,14.2
2024-01-22,15:26:05,13.35
2024-01-22,15:26:20,13.35
2024-01-22,15:26:35,13.35
2024-01-22,15:26:50,13.64
2024-01-22,15:27:05,15.06
2024-01-22,15:27:20,13.64
2024-01-22,15:27:35,13.35
2024-01-22,15:27:50,15.34
2024-01-22,15:28:05,13.64
2024-01-22,15:28:20,13.92
2024-01-22,15:28:35,13.07
2024-01-22,15:28:50,14.49
2024-01-22,15:29:05,13.07
2024-01-22,15:29:20,14.2
2024-01-22,15:29:35,13.92
2024-01-22,15:29:51,14.2
2024-01-22,15:30:06,15.34
2024-01-22,15:30:21,14.2
2024-01-22,15:30:36,13.35
2024-01-22,15:30:51,13.92
2024-01-22,15:31:06,13.35
2024-01-22,15:31:21,13.64
2024-01-22,15:31:36,14.49
2024-01-22,15:31:51,15.34
2024-01-22,15:32:06,13.92
2024-01-22,15:32:21,15.34
2024-01-22,15:32:36,13.35
2024-01-22,15:32:51,13.92
2024-01-22,15:33:06,13.64
2024-01-22,15:33:21,13.35
2024-01-22,15:33:36,13.64
2024-01-22,15:33:51,13.64
2024-01-22,15:34:06,13.64
2024-01-22,15:34:21,13.64
2024-01-22,15:34:36,13.64
2024-01-22,15:34:51,15.34
2024-01-22,15:35:06,13.64
2024-01-22,15:35:21,13.64
2024-01-22,15:35:36,13.64
2024-01-22,15:38:28,15.62
2024-01-22,15:38:43,14.77
2024-01-22,15:38:58,14.49
2024-01-22,15:39:13,13.35
2024-01-22,15:39:28,13.64
2024-01-22,15:39:43,14.49
2024-01-22,15:39:58,13.07
2024-01-22,15:40:13,13.64
2024-01-22,15:40:28,14.77
2024-01-22,15:40:43,14.2
2024-01-22,15:40:58,13.07
2024-01-22,15:41:13,13.92
2024-01-22,15:41:28,13.35
2024-01-22,15:41:43,14.2
2024-01-22,15:41:58,14.2
2024-01-22,15:42:13,13.64
2024-01-22,15:42:28,13.64
2024-01-22,15:42:43,13.35
2024-01-22,15:42:58,13.64
2024-01-22,15:43:13,13.92
2024-01-22,15:43:28,15.91
2024-01-22,15:43:43,14.49
2024-01-22,15:43:58,14.2
2024-01-22,15:44:13,15.91
2024-01-22,15:44:28,15.06
2024-01-22,15:44:43,13.35
2024-01-22,15:44:58,14.77
2024-01-22,15:45:13,14.77
2024-01-22,15:45:28,13.07
2024-01-22,15:45:43,15.62
2024-01-22,15:45:59,13.92
2024-01-22,15:46:14,13.64
2024-01-22,15:46:29,13.92
2024-01-22,15:46:44,13.92
2024-01-22,15:46:59,15.06
2024-01-22,15:47:14,15.06
2024-01-22,15:47:29,15.06
2024-01-22,15:47:44,14.77
2024-01-22,15:47:59,14.77
2024-01-22,15:48:14,15.06
2024-01-22,15:48:29,15.34
2024-01-22,15:48:44,15.06
2024-01-22,15:48:59,14.77
2024-01-22,15:49:14,14.77
2024-01-22,15:49:29,15.06
2024-01-22,15:49:44,15.06
2024-01-22,15:49:59,14.77
2024-01-22,16:01:11,15.34
2024-01-22,16:01:26,13.92
2024-01-22,16:01:41,14.49
2024-01-22,16:01:56,13.64
2024-01-22,16:02:11,13.64
2024-01-22,16:02:26,14.2
2024-01-22,16:02:41,13.92
2024-01-22,16:02:56,14.49
2024-01-22,16:03:11,15.34
2024-01-22,16:06:16,15.34
2024-01-22,16:06:32,13.64
2024-01-22,16:06:47,15.06
2024-01-22,16:07:02,13.64
2024-01-22,16:07:17,14.77
2024-01-22,16:07:32,13.92
2024-01-22,16:07:47,15.34
2024-01-22,16:08:02,14.77
2024-01-22,16:08:17,13.64
2024-01-22,16:08:32,13.35
2024-01-22,16:08:47,15.91
2024-01-22,16:09:02,15.91
2024-01-22,16:09:17,13.92
2024-01-22,16:09:32,13.92
2024-01-22,16:09:47,13.64
2024-01-22,16:10:02,14.77
2024-01-22,16:10:17,14.2
2024-01-22,16:10:32,13.92
2024-01-22,16:10:47,13.92
2024-01-22,16:11:02,13.92
2024-01-22,16:11:17,13.35
2024-01-22,16:11:32,13.92
2024-01-22,16:11:47,14.77
2024-01-22,16:12:02,13.64
2024-01-22,16:12:17,14.2
2024-01-22,16:12:32,13.64
2024-01-22,16:12:47,15.06
2024-01-22,16:13:02,14.2
2024-01-22,16:13:17,13.64
2024-01-22,16:13:32,13.64
2024-01-22,16:13:47,14.2
2024-01-22,16:14:02,13.35
2024-01-22,16:14:17,13.64
2024-01-22,16:14:32,13.35
2024-01-22,16:14:47,14.2
2024-01-22,16:15:02,15.06
2024-01-22,16:15:17,15.34
2024-01-22,16:15:32,14.49
2024-01-22,16:15:47,14.77
2024-01-22,16:16:02,13.35
2024-01-22,16:16:17,15.34
2024-01-22,16:16:32,15.06
2024-01-22,16:16:47,13.64
2024-01-22,16:17:02,14.77
2024-01-22,16:17:17,13.64
2024-01-22,16:17:32,14.49
2024-01-22,16:17:47,13.92
2024-01-22,16:18:02,13.35
2024-01-22,16:18:17,13.92
2024-01-22,16:18:32,15.34
2024-01-22,16:18:47,13.64
2024-01-22,16:19:02,14.77
2024-01-22,16:19:17,13.92
2024-01-22,16:19:32,15.06
2024-01-22,16:19:47,13.92
2024-01-22,16:20:02,14.49
2024-01-22,16:20:17,13.92
2024-01-22,16:20:32,14.49
2024-01-22,16:20:47,13.35
2024-01-22,16:21:02,15.06
2024-01-22,16:21:17,14.2
2024-01-22,16:21:33,14.49
2024-01-22,16:21:48,13.35
2024-01-22,16:22:52,14.77
2024-01-22,16:23:07,14.77
2024-01-22,16:23:22,13.64
2024-01-22,16:23:37,13.64
2024-01-22,16:23:52,13.92
2024-01-22,16:24:07,13.92
2024-01-22,16:24:22,13.64
2024-01-22,16:24:37,13.92
2024-01-22,16:24:52,14.2
2024-01-22,16:25:07,14.2
2024-01-22,16:25:22,13.92
2024-01-22,16:25:37,14.77
2024-01-22,16:25:52,15.06
2024-01-22,16:26:07,13.92
2024-01-22,16:26:22,13.64
2024-01-22,16:32:12,15.62
2024-01-22,16:32:27,13.64
2024-01-22,16:32:42,14.49
2024-01-22,16:32:57,13.92
2024-01-22,16:33:12,13.92
2024-01-22,16:33:27,13.35
2024-01-22,16:33:42,13.92
2024-01-22,16:33:57,13.64
2024-01-22,16:34:12,15.06
2024-01-22,16:34:27,15.34
2024-01-22,16:34:42,14.49
2024-01-22,16:34:57,13.92
2024-01-22,16:35:12,14.77
2024-01-22,16:35:27,13.64
2024-01-22,16:35:42,13.64
2024-01-22,16:35:57,15.34
2024-01-22,16:36:12,13.92
2024-01-22,16:36:27,13.64
2024-01-22,16:36:42,14.49
2024-01-22,16:36:57,13.92
2024-01-22,16:37:12,14.2
2024-01-22,16:37:27,15.62
2024-01-22,16:37:42,13.92
2024-01-22,16:37:57,13.92
2024-01-22,16:38:12,15.62
2024-01-22,16:38:27,13.64
2024-01-22,16:38:42,15.06
2024-01-22,16:38:57,14.49
2024-01-22,16:39:12,13.64
2024-01-22,16:39:27,13.64
2024-01-22,16:39:42,13.35
2024-01-22,16:39:57,15.06
2024-01-22,16:40:12,13.92
2024-01-22,16:40:27,15.06
2024-01-22,16:40:42,13.92
2024-01-22,16:40:57,13.07
2024-01-22,16:41:12,13.64
2024-01-22,16:41:27,13.64
2024-01-22,16:41:42,14.2
2024-01-22,16:41:57,13.35
2024-01-22,16:42:12,14.49
2024-01-22,16:42:27,13.64
2024-01-22,16:42:42,15.06
2024-01-22,16:42:57,13.92
2024-01-22,16:43:12,14.2
2024-01-22,16:43:27,14.49
2024-01-22,16:43:42,14.2
2024-01-22,16:43:57,14.49
2024-01-22,16:44:12,14.77
2024-01-22,16:44:27,13.92
2024-01-22,16:44:43,14.49
2024-01-22,16:44:58,13.64
2024-01-22,16:45:13,13.92
2024-01-22,16:45:28,13.64
2024-01-22,16:45:43,14.2
2024-01-22,16:45:58,13.92
2024-01-22,16:46:13,14.2
2024-01-22,16:46:28,13.64
2024-01-22,16:46:43,13.92
2024-01-22,16:46:58,14.2
2024-01-22,16:47:13,15.91
2024-01-22,16:47:28,16.19
2024-01-22,16:47:43,13.64
2024-01-22,16:47:58,13.35
2024-01-22,16:48:13,15.06
2024-01-22,16:48:28,13.35
2024-01-22,16:48:43,13.64
2024-01-22,16:48:58,13.92
2024-01-22,16:49:13,14.49
2024-01-22,16:49:28,14.77
2024-01-22,16:49:43,15.34
2024-01-22,16:49:58,14.77
2024-01-22,16:50:13,13.64
2024-01-22,16:50:28,13.64
2024-01-22,16:50:43,15.06
2024-01-22,16:50:58,15.06
2024-01-22,16:51:13,14.77
2024-01-22,16:51:28,15.34
2024-01-22,16:51:43,14.2
2024-01-22,16:51:58,13.35
2024-01-22,16:52:13,14.77
2024-01-22,16:52:28,13.35
2024-01-22,16:52:43,15.62
2024-01-22,16:52:58,14.49
2024-01-22,16:53:13,15.06
2024-01-22,16:53:28,13.92
2024-01-22,16:53:43,13.64
2024-01-22,16:53:58,13.35
2024-01-22,16:54:13,13.92
2024-01-22,16:54:28,13.92
2024-01-22,16:54:43,13.92
2024-01-22,16:54:58,13.64
2024-01-22,16:55:13,13.35
2024-01-22,16:55:28,14.2
2024-01-22,16:55:43,18.18
2024-01-22,16:55:58,18.18
2024-01-22,16:56:13,57.1
2024-01-22,16:56:28,75.57
2024-01-22,16:56:43,95.74
2024-01-22,16:56:58,96.31
2024-01-22,16:57:13,96.59
2024-01-22,16:57:28,96.02
2024-01-22,16:57:43,96.02
2024-01-22,16:57:58,96.31
2024-01-22,16:58:13,96.02
2024-01-22,16:58:28,97.44
2024-01-22,16:58:43,96.31
2024-01-22,16:58:58,96.59
2024-01-22,16:59:13,28.69
2024-01-22,16:59:28,35.23
2024-01-22,16:59:43,31.82
2024-01-22,16:59:58,32.39
2024-01-22,17:00:14,29.55
2024-01-22,17:00:29,28.98
2024-01-22,17:00:44,28.41
2024-01-22,17:00:59,27.27
2024-01-22,17:01:14,26.99
2024-01-22,17:01:29,26.42
2024-01-22,17:01:44,27.27
2024-01-22,17:01:59,26.99
2024-01-22,17:02:14,25.0
2024-01-22,17:02:29,25.0
2024-01-22,17:02:44,24.72
2024-01-22,17:02:59,24.72
2024-01-22,17:03:14,24.15
2024-01-22,17:03:29,24.15
2024-01-22,17:03:44,25.28
2024-01-22,17:04:35,25.0
2024-01-22,17:04:50,23.3
2024-01-22,17:05:05,23.01
2024-01-22,17:05:20,23.01
2024-01-22,17:05:35,24.15
2024-01-22,17:05:50,22.73
2024-01-22,17:06:05,24.15
2024-01-22,17:06:21,23.58
2024-01-22,17:06:36,22.16
2024-01-22,17:06:51,22.73
2024-01-22,17:07:06,21.88
2024-01-22,17:07:21,21.88
2024-01-22,17:07:36,22.44
2024-01-22,17:07:51,22.44
2024-01-22,17:08:06,22.16
2024-01-22,17:08:21,21.88
2024-01-22,17:08:36,22.16
2024-01-22,17:08:51,21.59
2024-01-22,17:09:06,21.02
2024-01-22,17:09:21,21.02
2024-01-22,17:09:36,21.31
2024-01-22,17:09:51,21.88
2024-01-22,17:10:06,20.74
2024-01-22,17:10:21,21.59
2024-01-22,17:10:36,21.02
2024-01-22,17:10:51,20.74
2024-01-22,17:11:06,19.6
2024-01-22,17:11:21,19.6
2024-01-22,17:11:36,19.89
2024-01-22,17:11:51,19.89
2024-01-22,17:12:06,19.6
2024-01-22,17:12:21,20.17
2024-01-22,17:12:36,20.17
2024-01-22,17:12:51,20.45
2024-01-22,17:13:06,20.74
2024-01-22,17:13:21,19.32
2024-01-22,17:13:36,19.6
2024-01-22,17:13:51,18.75
2024-01-22,17:14:06,19.03
2024-01-22,17:14:21,19.32
2024-01-22,17:14:36,19.6
2024-01-22,17:14:51,19.32
2024-01-22,17:15:06,21.59
2024-01-22,17:15:21,19.03
2024-01-22,17:15:36,20.45
2024-01-22,17:15:51,18.75
2024-01-22,17:16:06,18.75
2024-01-22,17:16:21,19.03
2024-01-22,17:16:36,18.47
2024-01-22,17:16:51,19.03
2024-01-22,17:17:06,17.61
2024-01-22,17:17:21,18.18
2024-01-22,17:17:36,17.9
2024-01-22,17:17:51,18.18
2024-01-22,17:18:06,17.9
2024-01-22,17:18:21,17.33
2024-01-22,17:18:36,18.47
2024-01-22,17:18:51,17.05
2024-01-22,17:19:06,16.76
2024-01-22,17:19:21,19.32
2024-01-22,17:19:36,16.48
2024-01-22,17:19:51,17.05
2024-01-22,17:20:06,15.91
2024-01-22,17:20:21,15.62
2024-01-22,17:20:36,14.77
2024-01-22,17:20:51,14.49
2024-01-22,17:21:07,14.77
2024-01-22,17:21:22,14.77
2024-01-22,17:21:37,16.19
2024-01-22,17:21:52,14.49
2024-01-22,17:22:07,14.77
2024-01-22,17:22:22,14.2
2024-01-22,17:22:37,15.91
2024-01-22,17:22:52,13.92
2024-01-22,17:23:07,15.34
2024-01-22,17:23:22,13.92
2024-01-22,17:23:37,15.34
2024-01-22,17:23:52,15.91
2024-01-22,17:24:07,13.64
2024-01-22,17:24:22,13.64
2024-01-22,17:24:37,14.77
2024-01-22,17:24:52,13.92
2024-01-22,17:25:07,14.49
2024-01-22,17:25:22,15.06
2024-01-22,17:25:37,13.92
2024-01-22,17:25:52,13.92
2024-01-22,17:26:07,14.49
2024-01-22,17:26:22,14.2
2024-01-22,17:26:37,15.34
2024-01-22,17:26:52,15.34
2024-01-22,17:27:07,15.06
2024-01-22,17:27:22,14.77
